
,Gene names,Location,median log conc uM median norm,conc uM
14679,MED22,neurons,-2.86170914750208,0.057170963105605
14680,MED22,"subcellular,not specified",-1.83091444680038,0.160266945150895
14681,MED23,astrocytes,-4.26641266509644,0.01403203056532
14682,MED23,neurons,-3.81802476025726,0.021971156362685
14683,MED23,nuclear pore complex/nuclear,-2.64144922276114,0.071257926082226
14684,MED24,astrocytes,-4.33035477635305,0.01316287678418
14685,MED24,neurons,-3.35353329953654,0.034960609311203
14686,MED24,nuclear pore complex/nuclear,-2.45333029439719,0.086006681456036
14687,MED24,"subcellular,not specified",-5.89820746513426,0.002744359772916
14688,MED25,astrocytes,-4.81349615440699,0.008119423260144
14689,MED25,neurons,-3.54315057166866,0.028922062359395
14690,MED25,nuclear pore complex/nuclear,-2.97526327019118,0.051033996505369
14691,MED26,astrocytes,-5.12065481287819,0.005972110999174
14692,MED26,"subcellular,not specified",-5.46179112110821,0.004245943930212
14693,MED27,astrocytes,-2.90790710644519,0.054589861163793
14694,MED27,neurons,-2.78865120078953,0.06150411469552
14695,MED27,nuclear pore complex/nuclear,-2.26436866521426,0.103895606750238
14696,MED28,astrocytes,-5.66608579095594,0.003461387388472
14697,MED28,"subcellular,not specified",-3.15670472654287,0.042565776099115
14698,MED29,astrocytes,-5.00311078633493,0.006717019253384
14699,MED29,neurons,-3.49035242897153,0.030490124674183
14700,MED29,nuclear pore complex/nuclear,-1.54043142354192,0.214288632320989
14701,MED30,astrocytes,-4.40352745629087,0.012234108416609
14702,MED30,neurons,-4.23482369351577,0.014482363307246
14703,MED30,"subcellular,not specified",-2.78994653204632,0.061424498069419
14704,MED31,astrocytes,-4.16401228153225,0.015545061464106
14705,MED31,neurons,-4.14455798951367,0.015850440464071
14706,MED31,"subcellular,not specified",-1.90379936419247,0.149001431724665
14707,MED4,astrocytes,-3.82912935315826,0.021728525268746
14708,MED4,neurons,-4.67284064527773,0.009345684011719
14709,MED4,"subcellular,not specified",-2.34000113800287,0.096327528609427
14710,MED6,astrocytes,-4.92760848040854,0.007243806287544
14711,MED6,large protein complex,-2.17888375826799,0.113167782765238
14712,MED6,neurons,-3.78165619644147,0.022784923848666
14713,MED7,astrocytes,-4.35166968754371,0.012885280217447
14714,MED7,"subcellular,not specified",-3.11914524215771,0.044194928241146
14715,MED8,astrocytes,-4.21410340534583,0.01478557249119
14716,MED8,neurons,-3.63108903251242,0.02648732314025
14717,MED8,nuclear pore complex/nuclear,-1.84036460403274,0.158759531187894
14718,MED9,astrocytes,-3.04556969884345,0.047569204146025
14719,MED9,neurons,-3.21801877931006,0.040034296517065
14720,MED9,"subcellular,not specified",-2.09067596793714,0.123603555531384
14721,MEF2A,astrocytes,-4.71037038276273,0.009001442985615
14722,MEF2A,neurons,-1.95061334482781,0.142186835276279
14723,MEF2A,"subcellular,not specified",-6.72395980893218,0.00120177
14724,MEF2BNB,neurons,-3.92163726955555,0.01980863610302
14725,MEF2BNB,"subcellular,not specified",-4.87295959224362,0.007650688828596
14726,MEF2C,astrocytes,-4.45902613315872,0.01157362897443
14727,MEF2C,neurons,-3.66564177691176,0.025587744389503
14728,MEF2C,"subcellular,not specified",-4.41884129052868,0.012048184545399
14729,MEF2D,astrocytes,-4.04415007295142,0.017524592953481
14730,MEF2D,neurons,-4.85591214344726,0.007782231603334
14731,MEF2D,"subcellular,not specified",-6.35854133528185,0.001731891118749
14732,MEGF10,astrocytes,-4.48219229223357,0.011308594216152
14733,MEGF10,"subcellular,not specified",-7.37189000575502,0.000628678848889
14734,MEGF6,astrocytes,-6.5168974308325,0.001478248362737
14735,MEGF6,neurons,-6.6875353357501,0.001246350826873
14736,MEGF8,astrocytes,-6.85923921310618,0.001049712236231
14737,MEGF8,axon,-7.97116639965119,0.0003452760211
14738,MEGF8,neurons,-5.36488753450205,0.004677986323036
14739,MEGF8,peroxisome,-6.5592261958196,0.001416981752635
14740,MEGF9,astrocytes,-5.23744568513013,0.00531381266628
14741,MEGF9,neurons,-4.53175983857256,0.010761720507412
14742,MEGF9,"subcellular,not specified",-5.51329965220353,0.004032778638284
14743,MEIG1,astrocytes,-2.53131554707928,0.079554293995709
14744,MEIS2,astrocytes,-7.30183913713416,0.000674297508527
14745,MEIS2,neurons,-3.60693450783613,0.027134901327297
14746,MEIS2,"subcellular,not specified",-1.90568453796033,0.14872080273452
14747,MELK,astrocytes,-6.38538874989645,0.001686012930837
14748,MELK,neurons,-5.45970288367012,0.004254819733454
14749,MELK,"subcellular,not specified",-6.41644892266252,0.00163445
14750,MEMO1,astrocytes,-2.18852133056981,0.112082358903495
14751,MEMO1,axon,-5.6839143884237,0.003400222567668
14752,MEMO1,neurons,-3.08959138060431,0.045520551184977
14753,MEMO1,"subcellular,not specified",-2.02716220665907,0.131708753543567
14754,MEN1,astrocytes,-4.56110500517842,0.010450504699043
14755,MEN1,neurons,-4.50028534821994,0.011105827058079
14756,MEN1,"subcellular,not specified",-1.73894782454796,0.175705176064907
14757,MEPCE,astrocytes,-4.17595656337795,0.015360491341767
14758,MEPCE,large protein complex,-2.12037777737514,0.119986291842027
14759,MEPCE,neurons,-4.03810505955216,0.017630850192345
14760,MESDC2,astrocytes,-1.24084430782773,0.289139991694197
14761,MESDC2,axon,-5.9188778438968,0.002688215082001
14762,MESDC2,er,-0.199385694918686,0.819233858053975
14763,MESDC2,neurons,-2.00252394010569,0.134994135786503
14764,MESDC2,"subcellular,not specified",-3.99948305569646,0.018325109501602
14765,MEST,astrocytes,-3.11968059236281,0.044171274809247
14766,MEST,axon,-3.52924801016789,0.029326961153681
14767,MEST,er,-3.25475530943445,0.038590262181279
14768,MEST,neurons,-2.30939253170333,0.099321567941346
14769,MEST,"subcellular,not specified",-3.97216063892141,0.018832698483223
14770,MET,astrocytes,-6.71684097259329,0.001210355727884
14771,MET,axon,-8.39882867694564,0.000225130870779
14772,MET,neurons,-4.41156681157369,0.012136148367903
14773,METAP1,astrocytes,-2.28064507393046,0.102218247116984
14774,METAP1,large protein complex,-1.26095644678922,0.283382856217521
14775,METAP1,neurons,-1.74334207456785,0.174934777493121
14776,METAP1D,astrocytes,-3.72847233399675,0.024029516887402
14777,METAP1D,"subcellular,not specified",-5.87775385638873,0.00280106981948
14778,METAP2,astrocytes,-1.73733840883726,0.175988186415281
14779,METAP2,axon,-3.743549179498,0.023669944989996
14780,METAP2,large protein complex,-0.600454251654453,0.548562394113924
14781,METAP2,neurons,-1.93228494973532,0.144816920766515
14782,METAP2,"subcellular,not specified",-6.2620899817021,0.001907255499166
14783,METRN,astrocytes,-6.77885232498343,0.001137579721246
14784,METTL1,astrocytes,-3.78284103827798,0.022757943304643
14785,METTL1,neurons,-2.97965412875512,0.050810404684024
14786,METTL1,"subcellular,not specified",-3.4024268990092,0.033292374606657
14787,METTL10,astrocytes,-3.47147165246572,0.031071270885665
14788,METTL10,neurons,-2.53452066882255,0.079299720984931
14789,METTL10,"subcellular,not specified",-1.26719480255431,0.281620515911039
14790,METTL13,astrocytes,-5.6911052471603,0.003375859747291
14791,METTL13,neurons,-4.03394579632144,0.017704334253116
14792,METTL13,"subcellular,not specified",-4.1515330520603,0.015740267329369
14793,METTL14,neurons,-4.66558754000776,0.009413715663795
14794,METTL14,"subcellular,not specified",-3.73628178555211,0.023842590386114
14795,METTL15,astrocytes,-4.80206269919731,0.008212789052024
14796,METTL15,neurons,-5.83719796831031,0.00291700472492
14797,METTL15,"subcellular,not specified",-6.11289335197495,0.002214135263415
14798,METTL16,astrocytes,-3.97493072173,0.01878060253727
14799,METTL16,large protein complex,-2.45861873347616,0.085553040943148
14800,METTL16,neurons,-3.86770934699008,0.020906203476612
14801,METTL17,astrocytes,-6.70948826256506,0.001219287920251
14802,METTL17,neurons,-4.53149438756843,0.010764577596118
14803,METTL17,"subcellular,not specified",-5.12448578685448,0.005949275765873
14804,METTL18,"subcellular,not specified",-5.7764158720679,0.003099805621906
14805,METTL2,"subcellular,not specified",-4.53158825781886,0.010763567169949
14806,METTL21A,astrocytes,-4.77759999153462,0.008416173636093
14807,METTL21A,neurons,-3.94451571320407,0.019360590177873
14808,METTL21A,"subcellular,not specified",-6.18703682707763,0.002055909752445
14809,METTL26,astrocytes,-1.92227576159853,0.146273698993415
14810,METTL26,neurons,-2.29979243543379,0.100279656066088
14811,METTL26,"subcellular,not specified",-1.65421304578349,0.19124249559133
14812,METTL3,astrocytes,-4.50140385725942,0.011093412034576
14813,METTL3,er,-2.35208984338527,0.095170063717537
14814,METTL3,neurons,-3.89414366972148,0.020360802557712
14815,METTL4,"subcellular,not specified",-6.09958398666843,0.002243800976468
14816,METTL6,neurons,-4.84112687466825,0.007898148811169
14817,METTL6,"subcellular,not specified",-4.38287256279287,0.012489430369717
14818,METTL7A1,astrocytes,-3.64892104313695,0.026019187219731
14819,METTL7A1,"subcellular,not specified",-3.9659220131801,0.018950555892638
14820,METTL9,astrocytes,-4.30510313971451,0.013499493136129
14821,METTL9,large protein complex,-2.99580675999795,0.049996275816505
14822,METTL9,neurons,-3.48081126684963,0.030782428136725
14823,MEX3A,astrocytes,-4.75086058654705,0.008644252873463
14824,MEX3A,large protein complex,-1.38886401381759,0.249358411508415
14825,MEX3A,neurons,-3.47606193041411,0.030928971961757
14826,MEX3B,"subcellular,not specified",-3.90910263731915,0.020058492730761
14827,MEX3C,neurons,-4.43315658063292,0.011876939921026
14828,MEX3C,"subcellular,not specified",-4.72684491706035,0.008854363265927
14829,MEX3D,astrocytes,-6.04957139411601,0.002358872816624
14830,MEX3D,large protein complex,-3.37467619512295,0.03422920009933
14831,MEX3D,neurons,-4.45587480195489,0.011610158841182
14832,MFAP1,astrocytes,-2.6545936801571,0.070327408282119
14833,MFAP1,large protein complex,-0.529986825881672,0.588612724080953
14834,MFAP1,neurons,-1.65554730697303,0.190987498305994
14835,MFAP2,"subcellular,not specified",-6.21419318451088,0.00200083
14836,MFAP3,"subcellular,not specified",-7.26359092598453,0.000700587754471
14837,MFF,astrocytes,-1.46322527333794,0.231488455873139
14838,MFF,axon,-3.9354358483697,0.019537182222506
14839,MFF,golgi,-1.86992069580839,0.154135884952207
14840,MFF,mitochondria,-3.26077105474267,0.038358809869704
14841,MFF,neurons,-1.49731105586912,0.223730952068939
14842,MFF,"subcellular,not specified",-5.51321707489409,0.004033111668044
14843,MFGE8,astrocytes,-1.16007166160872,0.313463716763489
14844,MFGE8,axon,-3.42219057200624,0.032640854424546
14845,MFGE8,er,-0.297076697461622,0.742987024957741
14846,MFGE8,neurons,-2.84969313919492,0.057862073753403
14847,MFGE8,plasma membrane,-4.35085101898265,0.012895833310415
14848,MFHAS1,neurons,-5.44183231377049,0.004331539255972
14849,MFI2,astrocytes,-2.5219042254666,0.080306539301047
14850,MFI2,"subcellular,not specified",-7.9703199727456,0.000345568395734
14851,MFN1,astrocytes,-3.25845157252288,0.03844788571215
14852,MFN1,mitochondria,-3.75174832406378,0.023476665136672
14853,MFN1,neurons,-3.47778435904658,0.030875744867972
14854,MFN2,astrocytes,-2.24412652331628,0.106020106031312
14855,MFN2,axon,-4.92578841812092,0.007257002471482
14856,MFN2,mitochondria,-3.53510354241831,0.029155737977484
14857,MFN2,neurons,-1.98307442558888,0.137645405568086
14858,MFSD1,astrocytes,-3.87482484086025,0.020757973504065
14859,MFSD1,neurons,-5.79599567264909,0.003039702370952
14860,MFSD1,"subcellular,not specified",-5.02678384403486,0.006559874259068
14861,MFSD10,astrocytes,-4.07500895278295,0.01699206255004
14862,MFSD10,neurons,-4.37557545938151,0.012580900361789
14863,MFSD10,plasma membrane,-5.38362584012808,0.004591144956626
14864,MFSD10,"subcellular,not specified",-4.10422237742918,0.016502846836228
14865,MFSD2A,"subcellular,not specified",-6.15556440375414,0.00212164318395
14866,MFSD5,astrocytes,-6.79523918089997,0.001119090271975
14867,MFSD5,"subcellular,not specified",-7.8808147947295,0.000377925
14868,MFSD6,astrocytes,-4.48465080027283,0.011280826094421
14869,MFSD6,neurons,-4.48917924952623,0.011229856938635
14870,MFSD6,"subcellular,not specified",-9.45166553493129,7.85586141342248E-05
14871,MFSD8,astrocytes,-5.69073840387999,0.003377098385934
14872,MFSD8,neurons,-4.39380000003086,0.012353695868988
14873,MFSD8,"subcellular,not specified",-6.74887425895716,0.001172198470239
14874,MGA,astrocytes,-7.39668907137073,0.000613279929449
14875,MGA,neurons,-6.70494061037916,0.001224845444893
14876,MGA,"subcellular,not specified",-4.54666738095172,0.010602479597245
14877,MGARP,"subcellular,not specified",-7.42795626641912,0.000594401068816
14878,MGAT1,er,-1.33241527288733,0.263839247340358
14879,MGAT1,neurons,-5.12517639594836,0.005945168560327
14880,MGAT1,"subcellular,not specified",-7.27288149107669,0.000694109040394
14881,MGAT2,astrocytes,-4.56136947994116,0.01044774116975
14882,MGAT2,golgi,-2.81608932394501,0.059839498624935
14883,MGAT2,mitochondria,-4.87499036771342,0.00763516776263
14884,MGAT2,neurons,-5.57541062170151,0.003789919039591
14885,MGAT4B,astrocytes,-4.90175931447401,0.007433493707076
14886,MGAT4B,golgi,-3.66865896344161,0.025510657742677
14887,MGAT4B,neurons,-6.84336192797947,0.001066511829762
14888,MGAT4B,"subcellular,not specified",-6.77839956402893,0.001138094889541
14889,MGAT4C,neurons,-6.77417902174194,0.001142908417854
14890,MGAT5,golgi,-4.45892266018938,0.011574826594146
14891,MGAT5B,neurons,-2.87129052709303,0.056625802273548
14892,MGAT5B,"subcellular,not specified",-5.47550890404699,0.004188096668225
14893,MGEA5,astrocytes,-1.89287361322933,0.150638310040165
14894,MGEA5,axon,-3.04152824541274,0.047761841875321
14895,MGEA5,large protein complex,-0.933441885894686,0.393198035897943
14896,MGEA5,neurons,-0.771884261057452,0.462141452251502
14897,MGLL,astrocytes,-3.40960235857666,0.033054341538395
14898,MGLL,axon,-6.23293489852986,0.001963680228936
14899,MGLL,cytoplasm,-3.85173842050671,0.021242775444359
14900,MGLL,neurons,-3.3696318748091,0.034402299365746
14901,MGME1,astrocytes,-5.09674834060961,0.006116603375031
14902,MGME1,"subcellular,not specified",-5.41125103468281,0.004466049532151
14903,MGMT,neurons,-3.71857281651342,0.024268578856672
14904,MGRN1,astrocytes,-3.6448635142341,0.026124975297859
14905,MGRN1,axon,-6.99068775266063,0.000920413297246
14906,MGRN1,neurons,-3.82843067547689,0.021743711809031
14907,MGRN1,peroxisome,-4.4116316118671,0.012135361967408
14908,MGST1,astrocytes,-1.25791979086484,0.284244700346487
14909,MGST1,er,-2.80897286988907,0.060266862521785
14910,MGST1,neurons,-3.15772646927736,0.042522307037529
14911,MGST1,"subcellular,not specified",-4.17598523074921,0.015360051003171
14912,MGST3,astrocytes,-3.4734391713817,0.031010197673505
14913,MGST3,golgi,-3.30556126651105,0.036678619577214
14914,MGST3,mitochondria,-1.7261577952552,0.177966883232462
14915,MGST3,neurons,-0.874284949916518,0.417160203495957
14916,MIA3,astrocytes,-1.05186368216009,0.349286183714986
14917,MIA3,er,-4.89863167594282,0.007456779384023
14918,MIA3,"subcellular,not specified",-5.77403186012433,0.003107204411428
14919,MIB1,astrocytes,-4.85980339127448,0.007752007853704
14920,MIB1,endosome,-4.41458294696959,0.012099599247496
14921,MIB1,neurons,-4.97969081933506,0.006876188213318
14922,MIB2,astrocytes,-5.32245069514434,0.004880777758159
14923,MIB2,axon,-8.01962393092762,0.00032894370511
14924,MIB2,neurons,-5.54936601033114,0.00388992263264
14925,MIB2,"subcellular,not specified",-7.55373737544537,0.000524147525819
14926,MIC1,astrocytes,-2.54328501046432,0.078607747911743
14927,MIC1,neurons,-2.24020173357926,0.106437030290217
14928,MICAL1,astrocytes,-2.03748759950431,0.130355805800757
14929,MICAL1,neurons,-4.88471608381261,0.007561270224333
14930,MICAL1,"subcellular,not specified",-3.16542733183169,0.042196106221428
14931,MICAL2,"subcellular,not specified",-7.38292478130003,0.00062177965444
14932,MICAL3,astrocytes,-4.53822461068975,0.010692372836708
14933,MICAL3,neurons,-2.88474658013905,0.055868946043177
14934,MICAL3,"subcellular,not specified",-4.89397237656543,0.007491603817294
14935,MICALL1,astrocytes,-5.32998361258815,0.00484414939467
14936,MICALL1,neurons,-4.77272428265671,0.00845730864829
14937,MICALL2,astrocytes,-4.00183190760027,0.018282117044485
14938,MICALL2,neurons,-5.48628941278009,0.004143189352298
14939,MICOS13,astrocytes,-0.71255024651884,0.490391980966936
14940,MICOS13,mitochondria,-2.02222387976122,0.132360783066248
14941,MICOS13,neurons,-1.4545956507354,0.233494758249508
14942,MICU1,astrocytes,-2.91119977218822,0.054410410595519
14943,MICU1,axon,-5.45298418596213,0.004283502829673
14944,MICU1,mitochondria,-3.87988110209738,0.020653280667487
14945,MICU1,neurons,-3.41367685912685,0.032919935610071
14946,MICU1,"subcellular,not specified",-4.0012903809003,0.018292019980107
14947,MICU2,astrocytes,-3.63424902627752,0.02640375547047
14948,MICU2,neurons,-5.00700426521467,0.00669091752702
14949,MICU2,"subcellular,not specified",-5.08105174652841,0.006213370687163
14950,MICU3,astrocytes,-4.05595542745994,0.017318925299422
14951,MICU3,neurons,-2.47855723751292,0.083864134376984
14952,MICU3,"subcellular,not specified",-4.31562946408341,0.013358138370833
14953,MID1,astrocytes,-5.24082759473284,0.005295872185837
14954,MID1,large protein complex,-4.06290150162138,0.017199043595503
14955,MID1,neurons,-5.405314024192,0.00449264338094
14956,MID1IP1,astrocytes,-3.64914447794387,0.02601337427709
14957,MID1IP1,neurons,-5.21150924665568,0.005453436892135
14958,MID1IP1,"subcellular,not specified",-5.11171830467053,0.00602572
14959,MIEF1,astrocytes,-5.08756579590837,0.006173028023397
14960,MIEF1,neurons,-5.21349708776867,0.005442607093599
14961,MIEF1,"subcellular,not specified",-4.66057612367721,0.009461010119327
14962,MIEF2,astrocytes,-5.00909894753708,0.006676916848961
14963,MIEF2,neurons,-5.27149115919802,0.005135946346524
14964,MIEF2,"subcellular,not specified",-8.37099391701867,0.00023148536212
14965,MIEN1,astrocytes,-2.10734779017638,0.121559941743255
